#name name2
NM_001275995.1 slo
NM_001170241.3 slo
NM_001014652.3 slo
NM_001014651.3 slo
NM_001014663.3 slo
NM_001014664.3 slo
NM_001014653.3 slo
NM_001014660.3 slo
NM_001014658.3 slo
NM_001014659.3 slo
NM_001014656.3 slo
NM_001014657.3 slo
NM_001275996.1 slo
NM_079762.4 slo
NM_001014655.3 slo
NM_001014654.3 slo
NM_001014662.3 slo
NM_001347795.1 CG46316
NM_001300580.1 CG13627
NM_143022.3 CG13627
NM_170166.3 CG13627
NM_143023.2 Rpb10
NM_143024.3 CG13630
NM_170168.2 tok
NM_001300581.1 tok
NM_057531.4 tok
NR_003903.1 snoRNA:Me18S-C1280
NM_079763.4 tld
NM_079764.3 asp
NM_079765.3 AstA
NM_001300582.1 AstA
NR_125245.1 CR45650
NM_143995.4 CG13631
NM_001300583.1 CG13631
NM_001202352.1 CG42331
NM_143026.2 CG42331
NM_001300584.1 CG5805
NM_143027.4 CG5805
NM_143029.3 Ets96B
NM_143028.3 CG13634
NM_206567.2 Ets96B
NM_001300585.1 Ude
NM_001276000.1 Ude
NM_143030.3 Ude
NM_143031.2 polybromo
NM_001276001.1 lili
NM_143033.3 lili
NM_143032.2 CG6980
NM_001043291.2 CG34150
NM_143034.4 CG5808
NR_133445.1 CR46096
NM_001276002.1 Saf-B
NM_170169.3 Saf-B
NM_001316517.1 Saf-B
NM_001316518.1 Saf-B
NM_143036.2 niki
NR_133446.1 CR43166
NM_170170.3 RabX4
NM_170171.2 CG31357
NM_001316617.1 CG43273
NM_001260365.1 CG43273
NM_170172.2 sosie
NR_125246.1 CR45216
NM_001260366.2 sosie
NM_143038.2 sosie
NM_001032038.1 CG33658
NM_001202353.2 Esp
NM_079766.4 Esp
NM_143039.3 CG7006
NM_143040.5 nct
NM_206568.4 nct
NM_001276003.1 nct
NM_001170242.2 nct
NM_001260367.1 HDAC11
NM_170173.3 HDAC11
NM_001260368.1 CG10899
NM_143041.3 CG10899
NM_170175.4 ppk22
NM_001260369.2 ppk22
NM_001260370.1 CG13639
NM_143043.3 CG13640
NM_143044.3 CG7016
NM_143045.3 CG13641
NM_170176.2 Elal
NM_079767.2 Elal
NM_001276004.1 Elal
NM_001276005.1 CycB3
NM_143046.3 CycB3
NM_001276006.1 CG3744
NM_143047.3 CG3744
NM_170177.3 CG3744
NM_206569.2 CG3744
NM_001202354.2 CG31381
NM_170178.3 CG31381
NM_143048.2 CG11089
NM_001202357.1 CG11089
NM_170180.2 CG31121
NM_170179.2 CG31121
NM_143050.2 CG11069
NM_143052.2 CG10845
NR_125247.1 CR44267
NM_170181.3 PIG-S
NM_170182.3 sud1
NM_143054.4 CG11168
NM_001170244.4 CG11168
NM_001276011.1 CG11168
NM_001276010.1 CG11168
NM_143055.4 Mink
NR_133447.1 CR46097
NM_143056.3 Trf4-2
NM_001276012.1 Trf4-2
NM_143057.3 CG11771
NM_057923.4 Osbp
NM_079768.4 ssh
NM_170184.2 ssh
NM_001170245.1 ssh
NM_001170246.1 ssh
NM_170185.1 Nmnat
NM_143058.1 Nmnat
NM_001276013.1 Nmnat
NM_143059.1 CG13646
NM_001260371.1 tnc
NM_143061.3 tnc
NM_143062.3 beta4GalT7
NM_143063.2 CG11781
NM_079769.3 Hr96
NM_143064.2 Smg6
NM_170189.3 CG31115
NM_143066.3 bai
NM_001144637.2 5PtaseI
NM_170190.2 5PtaseI
NM_001144636.2 5PtaseI
NM_001104436.3 CG11786
NM_143069.2 CG11790
NM_001276015.1 CG11790
NM_170192.2 CG11790
NM_170193.2 CG11791
NM_001276016.1 CG11791
NM_001104437.2 CG11791
NM_143070.3 CG11791
NM_001276017.1 CG31109
NM_170194.3 CG31109
NM_170195.3 CG31111
NM_001276018.1 stac
NM_143072.4 stac
NM_001104439.3 stac
NM_170197.3 veli
NM_143073.4 veli
NM_143074.4 PQBP1
NM_079770.3 OstStt3
NM_170198.3 CG11839
NM_001202362.3 CG11836
NM_001202363.3 CG11836
NM_001170247.4 CG11836
NM_001202361.3 CG11836
NM_001104440.5 CG11836
NM_143076.5 CG11836
NM_170199.2 CG11836
NM_001104441.2 shams
NM_143078.3 CG11920
NM_001300587.1 fd96Ca
NM_079771.2 fd96Ca
NM_079772.2 fd96Cb
NM_176559.3 CG33096
NM_176560.4 CG33096
NM_001170248.2 CG33096
NM_001300588.1 CG33096
NM_001300589.1 CG33096
NM_176561.3 CG33095
NM_001032039.3 CG33095
NM_001300590.1 CG45095
NM_001038979.2 CG34027
NM_001104442.2 CG13650
NM_170202.3 CG31108
NM_001300591.1 CG31108
NM_170203.3 CG31510
NM_170204.2 vig2
NM_170205.3 vig2
NM_001104443.2 vig2
NM_170206.3 vig2
NM_001170249.1 CG42503
NM_143083.3 Mocs2
NM_143084.2 Clbn
NM_001170250.1 Clbn
NM_001170252.2 Bili
NM_001170251.2 Bili
NM_001170254.2 Bili
NM_001170253.2 Bili
NM_143085.3 Bili
NM_001170255.1 Bili
NM_001300592.1 Bili
NR_133448.1 CR46098
NM_143086.3 danr
NM_001043292.2 lobo
NM_001276020.1 dan
NM_001276019.2 dan
NM_143089.4 dan
NM_143091.2 CG13653
NM_143092.3 Cad96Ca
NM_143093.3 CG13654
NM_001300594.1 CG13654
NM_001300593.1 CG13654
NM_143094.3 CG13663
NM_170207.3 CG31106
NM_001104444.3 CG31103
NM_143096.4 CG11851
NM_143098.4 Cad96Cb
NM_001300595.1 Cad96Cb
NM_001170256.1 Cad96Cb
NM_143099.4 CG10420
NM_143100.2 CG11852
NM_079773.2 to
NM_001300596.1 to
NM_143101.3 CG11854
NM_057452.3 bam
NM_001260372.1 RpS27
NM_143102.2 RpS27
NM_001276021.1 Nup37
NM_143103.4 Nup37
NM_143104.3 Nup358
NM_001260373.2 Nup358
NM_001316488.1 CG11857
NM_143105.3 CG11857
NM_143106.4 CG10425
NR_133449.1 CR46099
NM_143107.4 CG11858
NM_080102.5 GlnRS
NM_143108.2 RIOK2
NR_125248.2 CR45214
NM_001347743.1 CG11891
NM_001300597.1 CG11889
NM_143110.3 CG11889
NM_001032040.3 CG11891
NM_143112.3 CG11878
NM_143113.4 CG10513
NM_143114.3 CG10514
NM_170210.2 CG11892
NM_143115.3 CG11892
NM_143116.3 CG31300
NM_170211.2 CG31104
NM_143117.3 CG13658
NM_143118.2 CG11893
NM_170212.3 CG31098
NM_001276022.1 CG31102
NM_170213.3 CG31102
NM_170215.2 CG31288
NM_143121.3 CG13659
NM_170216.3 CG31370
NM_170217.4 CG31436
NM_170219.2 CG10550
NM_170218.3 CG10550
NM_143123.5 CG10550
NM_170220.2 CG31099
NM_001276023.1 CG31087
NM_170221.2 CG31087
NM_143125.3 CG10559
NM_143126.2 CG10553
NM_143127.3 CG10560
NM_143128.4 CG10562
NM_001104448.2 CHKov1
NM_143130.4 CHKov2
NM_001170257.2 CG10669
NM_143131.4 CG10669
NM_143132.4 CG11902
NM_143133.3 rha
NM_143134.3 tobi
NM_143135.2 ND-49L
NM_143136.4 alrm
NM_170226.3 CG31437
NM_170227.3 Muc96D
NM_143138.3 Vps33B
NM_143139.2 CG4553
NM_143140.1 MED28
NM_001300599.1 XNP
NM_143141.4 XNP
NM_001300598.1 XNP
NM_170228.3 XNP
NM_001170258.3 CG42488
NM_001300600.1 CG5116
NM_143142.4 CG5116
NM_001276027.1 Dhap-at
NM_001276028.1 Dhap-at
NM_080271.4 Dhap-at
NR_074059.2 CR44179
NM_143143.3 CG5112
NM_001276029.1 CG33494
NM_206572.2 CG33494
NR_125250.1 CR44948
NR_125249.1 CR44948
NR_048482.1 CR43456
NR_048483.1 CR43457
NR_125251.1 CR45651
NM_143144.4 CG5107
NM_143145.1 CG5111
NR_133450.1 CR46100
NM_001276032.1 msi
NM_143146.2 CG4582
NR_133451.1 CR45910
NR_048484.1 mir-1000
NM_143147.3 ymp
NM_001300601.1 ymp
NM_001300602.1 ymp
NM_170230.2 ymp
NM_079838.4 msi
NM_170231.3 Npl4
NM_143150.4 Npl4
NM_001170260.2 Npl4
NM_143148.2 CG5079
NM_001260376.1 CG5071
NM_170232.2 CG5071
NM_143149.2 CG5071
NM_001316503.1 CG5071
NM_143151.3 Ssadh
NM_001014667.3 Ssadh
NM_001014666.3 Ssadh
NM_001014665.2 Ssadh
NM_001170261.2 Ssadh
NM_170235.3 jigr1
NM_170233.2 jigr1
NM_143152.4 jigr1
NM_001104450.2 jigr1
NM_001347754.1 jigr1
NM_170234.1 jigr1
NR_048486.1 mir-92a
NM_001104451.2 jigr1
NM_001276033.1 jigr1
NR_133452.1 CR45917
NR_048488.1 mir-92b
NM_001276034.1 Tnks
NM_143153.3 Tnks
NR_133453.1 CR46101
NR_125252.1 CR45208
NM_143154.4 RASSF8
NM_170236.2 Lgr3
NR_125253.1 CR45225
NM_001276035.1 CG4730
NM_001276036.1 CG4730
NM_143156.4 CG4730
NM_143157.3 CG5039
NM_143158.2 CG4743
NM_001104454.2 CG5028
NM_143159.3 CG5028
NM_001104453.2 CG5028
NM_001104452.2 CG5028
NM_001276039.1 RpL27
NM_001276037.1 RpL27
NM_001276038.1 RpL27
NM_143160.2 RpL27
NM_170238.2 CLS
NM_143161.2 CLS
NM_170237.2 CLS
NM_001276040.1 CLS
NM_001104459.2 LpR2
NM_001104456.2 LpR2
NM_001104457.2 LpR2
NM_176565.2 LpR2
NM_001276041.1 LpR2
NM_001276042.1 LpR2
NM_001104460.2 LpR2
NM_170239.4 LpR2
NM_001104458.2 LpR2
NR_133454.1 CR46102
NM_001104461.3 LpR1
NM_170240.3 LpR1
NM_001104462.1 LpR1
NM_001104464.2 LpR1
NM_001276043.1 LpR1
NM_206573.2 LpR1
NM_001276045.1 LpR1
NM_001276044.1 LpR1
NM_001104463.3 LpR1
NM_001170263.2 LpR1
NM_143167.2 CG17198
NM_001300603.1 CG17198
NM_143168.4 CG17197
NM_143169.3 CG17196
NM_001170264.2 CG17196
NM_001276046.2 CG17196
NM_143170.2 CG17195
NM_143171.2 CG4956
NM_001300604.1 CG4960
NM_143172.2 CG4960
NM_170242.2 CG31380
NM_170243.1 CG31093
NR_048490.1 CR43631
NR_048491.1 CR43632
NR_048492.1 CR43633
NR_048493.1 CR43634
NR_074060.1 CR43847
NM_001043293.3 BG642167
NR_125254.1 CR45652
NM_001170265.1 CG5024
NM_143174.2 CG5024
NM_001170266.1 Acam
NM_143175.2 CG17770
NM_057640.3 Acam
NM_143176.2 CG14354
NR_125255.1 CR44949
NM_079774.4 Mst57Dc
NM_001170267.2 Sfp96F
NM_079775.5 Mst57Db
NM_080167.4 Mst57Da
NM_143177.4 alpha4GT2
NR_125256.1 CR45653
NR_125257.1 CR45654
NR_125258.1 CR45655
NR_125259.1 CR45656
NR_125260.1 CR45657
NM_143997.3 CG14545
NM_143178.2 CG5886
NM_001170268.2 CG5890
NM_001300605.1 CG5890
NM_143179.2 CG5890
NM_001276048.2 Tsp96F
NM_001276047.2 Tsp96F
NM_079776.3 Tsp96F
NM_170244.2 SppL
NM_001170270.2 SppL
NM_001300606.1 SppL
NM_143180.2 SppL
NM_001170269.2 SppL
NM_170245.2 SppL
NM_143181.3 Lnk
NM_001300609.1 Lnk
NM_170246.2 Lnk
NM_001300607.1 Lnk
NM_001300608.1 Lnk
NM_170247.2 Lnk
NM_143182.4 CG5913
NM_001260377.1 CG5948
NM_143183.2 CG5948
NM_143184.2 MCO3
NM_170248.3 CG31091
NM_001260378.1 CG31091
NM_170249.2 CG31089
NR_048494.1 CR43259
NR_048495.1 CR43259
NM_001144640.2 CG42235
NM_001144639.3 CG42235
NM_170250.3 CG42235
NM_143189.4 CG42235
NM_143190.4 CG42235
NM_143191.6 CG14546
NR_048496.1 CR34024
NM_143194.2 CG14540
NM_080709.3 boss
NM_143196.3 fid
NM_170253.2 Nf1
NM_170252.3 Nf1
NM_001276050.1 Nf1
NM_001276049.1 Nf1
NM_001014668.2 Nf1
NM_001260379.2 CG43116
NM_079779.3 E(spl)mdelta-HLH
NM_079780.3 E(spl)mgamma-HLH
NR_125261.1 CR45037
NR_125262.1 CR45038
NM_079781.3 E(spl)mbeta-HLH
NR_125263.1 CR45039
NM_079782.3 E(spl)malpha-BFM
NM_079783.4 Kaz-m1
NM_001276051.2 Kaz-m1
NR_125264.1 CR45040
NM_079784.3 E(spl)m2-BFM
NR_074061.1 CR43643
NR_074062.1 CR43644
NM_079785.4 E(spl)m3-HLH
NM_079786.3 E(spl)m4-BFM
NM_079787.3 E(spl)m5-HLH
NM_079788.3 E(spl)m6-BFM
NM_080505.3 E(spl)m7-HLH
NM_079789.3 E(spl)m8-HLH
NM_170255.4 gro
NM_001202365.2 gro
NM_206575.3 gro
NM_001276052.1 gro
NM_001300610.1 gro
NM_001260380.2 gro
NM_079790.5 gro
NM_170254.3 gro
NM_001202364.1 gro
NM_170256.2 gro
NM_206576.2 Exo84
NM_143197.2 Exo84
NM_143198.2 Vps2
NM_143199.3 Dak1
NM_143200.4 Sld5
NM_143201.4 CG14543
NM_001170272.1 CG42498
NM_143202.1 CG14550
NM_170257.3 RpL34a
NM_143203.3 RpL34a
NM_001202366.1 RpL34a
NM_143204.3 CG14544
NM_001316555.1 CG14544
NM_001276053.1 CG14551
NM_143205.2 CG14551
NR_125265.1 CR44950
NR_125266.1 CR44319
NM_170259.4 CG31324
NM_001276054.1 CG31324
NR_133455.1 CR46060
NM_143207.3 CG14556
NM_001276055.1 CG31324
NM_143209.2 CG6142
NM_143210.4 CG31323
NM_001260381.1 CG31323
NM_001260383.2 CG31086
NM_170260.5 CG31086
NM_143211.4 CG6073
NM_001260384.2 CG6073
NM_001043294.2 CG34130
NM_001043295.2 CG34129
NM_143213.4 CG12290
NM_001300611.1 CG12290
NR_133457.1 CR46061
NR_133456.1 CR46061
NR_133458.1 CR46062
NM_170262.2 Ald
NM_001300612.1 Ald
NM_170264.3 Ald
NM_170265.4 Ald
NM_170263.4 Ald
NM_079791.5 Ald
NM_170266.4 Ald
NM_206577.3 Ald
NM_170261.3 Ald
NM_001276056.1 Ald
NR_125268.1 CR44321
NM_143214.2 CG6154
NM_170267.2 CG6154
NR_133459.1 CR42765
NR_125269.1 CR42765
NM_001038981.2 CG33970
NM_001104467.1 ppk15
NM_001260385.1 CG5432
NM_143219.2 CG5432
NM_001260386.2 CG6503
NM_001202368.3 CG6503
NM_144001.3 CG6503
NM_001104468.3 CG34291
NR_037767.2 CR31084
NR_048497.1 CR43434
NM_001300614.1 tx
NM_079792.3 tx
NM_176567.2 Hex-t1
NM_170272.3 Hex-t2
NM_001276057.1 CG5447
NM_143221.4 CG5447
NM_001260387.2 CG43117
NM_079793.3 Pdf
NM_143222.2 CG14237
NM_143223.2 CG14238
NM_143224.4 CG5455
NM_170273.2 CG5455
NR_133460.1 CR46083
NR_125271.1 CR45226
NR_125270.1 CR45226
NM_170277.4 scrib
NM_001014669.3 scrib
NM_170276.3 scrib
NM_001260390.2 scrib
NM_001276059.1 scrib
NM_001014670.4 scrib
NM_170275.3 scrib
NM_001043296.3 scrib
NM_001276060.1 scrib
NM_080015.4 scrib
NM_001260393.1 scrib
NM_001170274.2 scrib
NM_001260391.1 scrib
NM_001260389.1 scrib
NM_001170276.3 scrib
NM_001170275.2 scrib
NM_001260392.1 scrib
NR_133461.1 CR46084
NM_001276058.1 scrib
NR_133462.1 CR45788
NM_143227.2 TwdlM
NM_143228.2 TwdlP
NM_143229.2 TwdlB
NM_170280.2 TwdlL
NM_170279.3 TwdlL
NM_143230.2 TwdlO
NM_143231.2 TwdlK
NM_143232.3 TwdlJ
NM_170281.2 TwdlN
NM_143233.3 TwdlH
NM_170282.2 TwdlR
NM_143234.2 TwdlS
NR_133463.1 CR46233
NM_143235.3 TwdlD
NM_170283.4 beat-VII
NM_143237.4 Tb
NM_143239.2 TwdlQ
NM_057970.4 amon
NM_143240.3 CG6425
NM_170285.2 CG5484
NM_170284.2 CG5484
NM_143241.2 CG5484
NM_001300616.1 CG6420
NM_143242.3 CG6420
NM_144002.3 CG14244
NM_001300618.1 CG14246
NM_144003.4 CG14246
NM_001300617.1 CG14246
NM_143243.4 CG14245
NM_001300619.1 CG14245
NM_001300620.1 CG6403
NM_143244.3 CG6403
NM_143245.3 CG14247
NR_125273.1 CR45562
NR_125274.1 CR45563
NM_001276063.1 CG42789
NM_001276062.1 CG42789
NR_144652.1 CR42790
NR_144651.1 CR42790
NM_170287.3 Tl
NM_001276066.2 Tl
NM_079794.3 Tl
NR_003904.1 snoRNA:Me28S-U1554
NM_001276067.1 Lerp
NM_170290.3 Lerp
NM_170289.3 Lerp
NM_170288.3 Lerp
NR_133464.1 CR46073
NR_048498.1 mir-1012
NM_143250.3 IntS12
NM_170292.2 ball
NM_143251.1 ball
NM_079795.3 His2Av
NM_001276068.1 His2Av
NM_079796.5 Rb97D
NM_001014676.2 Rb97D
NM_001014675.2 Rb97D
NM_001014671.2 Rb97D
NM_001014674.2 Rb97D
NM_001014673.2 Rb97D
NM_170293.3 Rb97D
NM_001014677.2 Rb97D
NM_001014672.2 Rb97D
NM_143253.2 ms(3)K81
NM_143254.3 CG5500
NM_170294.1 ro
NM_079797.3 ro
NM_079798.3 T48
NM_001276070.1 T48
NM_001276071.1 Ets97D
NM_079799.3 Ets97D
NM_144487.3 sda
NM_001104469.3 sda
NM_001260394.2 sda
NM_001276072.1 sda
NM_143256.2 CG14252
NM_143257.2 CG18472
NM_143258.3 CG6330
NM_170296.3 CG6330
NM_170297.3 Tsp97E
NM_001300621.1 Tsp97E
NM_001144643.3 Tsp97E
NM_001276073.1 Tsp97E
NM_079800.3 Tsp97E
NM_001300622.1 Gr97a
NM_176570.2 Gr97a
NM_143259.3 CG5521
NM_001170277.2 CG5521
NM_001347791.1 CG46313
NM_143260.3 CG14253
NM_170300.2 CG14253
NM_170303.2 CG14253
NM_001276074.1 CG14253
NM_170301.2 CG14253
NM_170302.2 CG14253
NM_001260395.2 CG31075
NM_170304.2 CG31075
NM_170305.2 CG31076
NM_143262.3 TwdlC
NM_143263.1 CG6296
NM_143264.2 CG6295
NM_143265.3 CG17192
NM_143266.1 CG17191
NM_143267.3 CG6283
NM_143268.2 CG6277
NM_143269.3 CG6271
NM_143742.3 TwdlT
NM_001104470.2 Nep5
NM_143270.3 Nep5
NM_170307.2 Nep5
NM_001300625.1 Nep5
NM_001104471.2 CG34292
NM_001104472.2 spz
NM_001144644.2 spz
NM_170316.2 spz
NM_079802.3 spz
NM_170315.2 spz
NM_170313.2 spz
NM_170312.2 spz
NM_170309.2 spz
NM_001276075.1 CG43935
NM_001276076.1 CG14257
NM_143271.3 CG14257
NM_143272.2 Cpr97Ea
NM_001276077.1 Cpr97Ea
NM_143273.3 Cpr97Eb
NM_143274.2 CG14258
NM_143275.3 CG14259
NM_143276.3 eater
NM_143277.2 CG17189
NM_143278.2 caix
NM_001300626.1 gb
NM_143279.3 gb
NM_001316513.1 gb
NR_125275.1 CR45209
NM_143280.3 CG5815
NM_170317.2 CG5815
NM_143281.2 CG6066
NM_143282.4 CG5880
NM_143283.1 CG5882
NM_143284.3 CG6059
NM_001170278.2 Men-b
NM_143702.4 Men-b
NM_001170279.2 Men-b
NM_143286.3 grass
NM_170318.3 grass
NM_143287.2 CG5909
NM_001104474.1 ppk31
NM_001300628.1 CG34293
NM_001104475.1 CG34293
NM_170321.3 spn-D
NM_079803.3 Ser
NM_001300629.1 Ser
NR_125276.1 CR34006
NM_001316618.1 CG42813
NM_170323.2 CG42813
NM_001202372.2 CG42814
NM_001300631.1 CG31064
NM_170324.3 CG31064
NM_143288.4 CG31064
NM_001300630.1 CG31064
NM_001316619.1 CG31064
NM_170325.3 CG31064
NM_001202373.2 CG31068
NM_170326.4 CG31068
NM_170327.4 DNApol-alpha73
NM_143290.2 CG17991
NM_001276078.1 CG18766
NM_144400.3 CG18766
NM_170328.2 CG18766
NR_133465.1 CR46085
NM_143291.2 CG5984
NM_143292.2 CG5987
NM_170329.2 TfIIA-L
NM_057623.4 pll
NM_001276079.1 pll
NM_057648.4 TfIIA-L
NM_057647.4 TfIIA-L
NM_001260397.1 woc
NR_074063.1 CR44049
NM_143293.3 CG14262
NM_001276082.1 CG14260
NM_143294.3 CG14260
NM_170330.2 l(3)mbt
NM_143295.4 CG5934
NM_170332.2 CG5938
NM_001104477.2 CG5938
NM_170333.2 CG5938
NM_170331.3 CG5938
NM_143296.3 CG5938
NM_001260401.1 mrt
NM_001260400.1 mrt
NM_001260402.1 mrt
NM_001260399.1 mrt
NM_143297.3 mrt
NM_001260398.1 mrt
NM_143298.2 CG3368
NM_143299.3 bigmax
NM_057811.4 Hmu
NM_001316499.1 CG3348
NM_144004.2 CG3348
NM_001043297.3 CG3339
NR_125277.1 CR44287
NM_143301.3 CG3330
NM_143303.3 CG42534
NM_001260404.1 CG42534
NR_048500.2 CR43476
NR_048501.1 CR43476
NR_133466.1 CR45991
NM_001300632.1 CG44290
NM_001260407.1 CG43447
NM_143305.3 CG13978
NM_143306.3 Cyp6a18
NM_001300633.1 Cyp6a18
NM_143307.2 Gr98a
NM_001260409.1 CG43139
NM_001260408.1 CG43139
NM_143308.2 CG5402
NR_133467.1 CR46086
NM_143309.1 CG13972
NM_143310.3 CG12885
NR_125278.1 CR44289
NR_125279.1 CR44288
NM_170334.1 Gr98b
NM_079807.3 Gr98c
NM_170335.1 Gr98d
NM_079808.4 Klp98A
NM_001260410.2 Klp98A
NM_143311.3 CG5646
NR_002502.1 snmRNA:157
NM_143312.4 wdb
NM_170340.2 wdb
NM_170338.3 wdb
NM_170339.3 wdb
NM_170336.3 wdb
NM_170337.3 wdb
NM_080260.4 pins
NM_143313.2 CG5639
NM_001276084.1 dsd
NM_143314.4 dsd
NM_001202374.2 Tusp
NM_001276086.2 Tusp
NM_001276085.2 Tusp
NM_143316.4 Tusp
NM_143315.2 CG5612
NM_001276087.2 CG5611
NM_143317.3 CG5611
NM_170344.2 Mtl
NM_079809.3 Mtl
NM_170343.2 Mtl
NM_001300638.1 tau
NM_001300637.1 tau
NM_170345.3 tau
NR_048502.1 mir-1001
NM_143319.4 RpS10a
NM_001300640.1 Mlc1
NM_057292.4 Mlc1
NM_057291.4 Mlc1
NM_001276093.1 unc80
NM_001276096.1 unc80
NM_143320.4 unc80
NM_001276094.1 unc80
NM_001276095.1 unc80
NM_143321.3 CG5590
NM_143322.2 CG12883
NM_058161.4 Sce
NM_170347.2 CG31055
NM_170346.2 CG31055
NM_170348.2 CG31055
NM_143323.4 CG12880
NM_001260411.1 CG43319
NM_001276097.2 Acp98AB
NM_143324.3 CG43320
NM_143325.4 ALiX
NM_001276098.1 btz
NM_079810.5 btz
NM_001276099.1 btz
NM_170350.2 btz
NM_170354.3 CG12428
NM_170353.3 CG12428
NM_001347745.1 CG12428
NM_170351.2 CG12428
NM_001347746.1 CG12428
NM_170352.3 CG12428
NM_001038984.3 CG12877
NM_079811.4 Ets98B
NM_001300641.1 Ets98B
NM_079812.2 Or98a
NM_143334.2 CG12426
NM_143335.2 mil
NM_143336.3 CG5003
NM_079813.3 mRpS22
NM_143338.3 CG12259
NM_143339.3 BCAS2
NM_079814.3 RpL4
NR_003905.1 snoRNA:Or-aca3
NR_125280.1 CR45566
NM_143340.4 mino
NM_001260414.2 mino
NM_170357.3 CG31053
NM_170358.2 mino
NM_170359.3 mino
NM_170360.2 NSD
NM_001276100.1 NSD
NM_143342.2 BOD1
NM_001276101.1 BOD1
NM_001276102.1 BOD1
NM_170361.3 BOD1
NM_001170280.2 BOD1
NM_143343.3 mfrn
NM_143344.3 Gp93
NM_001104480.2 CG4951
NM_143345.2 CG4951
NM_143346.3 CG5527
NM_001300643.1 CG4884
NM_001170281.3 CG42487
NM_143347.3 CG4884
NM_170362.3 CG31253
NM_170364.3 CG31131
NM_143348.4 CG4849
NM_001170282.2 betaTub97EF
NM_143349.2 betaTub97EF
NM_143350.2 CG4815
NR_133468.1 CR46087
NR_133469.1 CR46077
NR_133470.1 CR46076
NR_133471.1 CR46078
NR_133472.1 CR46079
NR_133473.1 CR46080
NR_125281.1 CR45041
NM_001260415.1 CG43125
NM_001260416.2 CG43124
NM_001104484.2 CG34436
NM_001104485.1 CG34437
NM_080160.3 Mst98Ca
NM_079815.3 Mst98Cb
NM_143357.3 UQCR-14L
NR_125282.1 CR44229
NR_133474.1 CR46103
NM_143358.2 CG12516
NM_001170286.3 larp
NM_080259.3 larp
NM_170366.4 larp
NM_001260417.2 larp
NM_001260419.2 larp
NM_001260418.2 larp
NM_170365.4 larp
NR_133475.1 CR46104
NM_143360.4 Gfat2
NM_170367.3 Moca-cyp
NM_143361.6 Moca-cyp
NM_001170287.3 Moca-cyp
NR_133476.1 CR46105
NM_079816.4 Or98b
NR_133477.1 CR46106
NM_143363.3 CG1894
NM_001170288.1 Dhc98D
NM_079817.3 Dhc98D
NM_001276107.1 Dhc98D
NM_001276108.1 CG31051
NM_170368.2 CG31051
NM_176575.3 Ppn
NM_176574.3 Ppn
NM_001170290.2 Ppn
NM_001170289.2 Ppn
NM_143364.3 CG12413
NM_001300645.1 fkh
NM_001316532.1 fkh
NM_001276109.1 fkh
NM_001170291.1 fkh
NM_079818.3 fkh
NR_048505.1 MRE23
NR_048504.2 MRE23
NR_125283.1 CR43440
NM_143365.3 Noa36
NM_170371.2 Hrb98DE
NM_170370.2 Hrb98DE
NM_170373.2 Hrb98DE
NM_170372.2 Hrb98DE
NM_170374.2 Hrb98DE
NM_079819.3 Hrb98DE
NR_003906.1 snoRNA:Psi28S-3405a
NR_003907.1 snoRNA:Psi28S-3305a
NR_003908.1 snoRNA:Psi28S-3405b
NR_003909.1 snoRNA:Psi28S-3405c
NR_003910.1 snoRNA:Psi28S-3305b
NR_003911.1 snoRNA:Psi28S-3405d
NR_003912.1 snoRNA:Psi28S-3305c
NM_143366.3 CG9986
NM_143367.3 CG10011
NM_143368.3 CG9988
NM_001038985.2 CG14062
NM_001276110.1 CG31050
NM_170375.3 CG31050
NM_206578.2 CG33346
NM_143370.2 Sid
NM_143371.2 CG9990
NM_001276111.1 CG9990
NM_001202376.1 CG9990
NM_170376.1 CG9990
NM_001260422.1 CG9990
NM_001260421.1 CG9990
NM_079820.3 AstA-R2
NM_001260423.2 AstA-R2
NM_001276113.1 AstA-R2
NM_143373.3 CG10000
NM_001276114.1 CG9997
NM_143374.2 CG9997
NM_143375.2 aqrs
NR_125284.1 CR44952
NM_001104486.1 CG34295
NM_143376.1 intr
NM_144012.3 CheB98a
NM_057552.4 wdn
NM_170377.3 CG1646
NM_001104488.3 CG1646
NM_143377.4 CG1646
NM_176576.3 CG1646
NM_001104487.2 CG1646
NR_002503.1 snoRNA:291
NM_143378.4 CG1523
NM_001276115.1 CG1647
NM_143379.3 CG1647
NM_176578.2 WASp
NM_001276116.1 WASp
NM_170378.2 WASp
NM_143380.4 WASp
NM_001144646.2 spg
NM_001276118.1 spg
NM_001276119.1 spg
NM_170379.5 spg
NM_001276120.1 spg
NM_001276121.1 Inx3
NM_079991.3 Inx3
NM_001300646.1 Inx3
NM_001144647.3 CG33203
NM_001170294.2 CG33203
NM_001170293.2 CG33203
NM_143384.2 CG14529
NM_143386.3 CG14528
NM_143387.2 CG14523
NM_143388.2 CG14527
NM_143389.3 CG14526
NM_001144649.2 Doa
NM_001043300.3 Doa
NM_001144648.3 Doa
NM_001014680.4 Doa
NM_001144650.1 Doa
NM_001014682.3 Doa
NM_001043299.3 Doa
NM_001014678.3 Doa
NM_001104491.3 Doa
NM_001043298.2 Doa
NM_001014681.4 Doa
NM_001260424.1 Doa
NM_001014679.2 Doa
NM_001260425.1 Doa
NM_176581.4 Doa
NM_143391.4 CG11828
NR_125285.1 CR45669
NM_143395.1 wat
NR_048506.1 mir-4947
NR_125286.1 CR44264
